Device : ;PAX1000IR2/M
Serial Number : ;M00773008
Firmware Version : ;1.2.1
Software Version : ;1.4.2002.183
Wavelength [nm] : ;1560
Basic Sample Rate [Hz] : ;60
Operating Mode : ;1 revolution for one measurement

Time[date hh:mm:ss] ; Elapsed Time [hh:mm:ss:ms]; Normalized s 1 ; Normalized s 2 ; Normalized s 3 ; S 0 [mW]; S 1 [mW]; S 2 [mW]; S 3 [mW]; Azimuth[°] ; Ellipticity[°] ; DOP[%] ; DOCP[%] ; DOLP[%] ; Power[mW] ; Pol Power[mW] ; Unpol Power[mW] ; Power[dBm] ; Pol Power[dBm] ; Unpol Power[dBm] ; Power-Split-Ratio ; Phase Difference[°] ; Warning
2025-02-20 13:28:44.98;0.00:00:15:771;0.83;0.12;0.54;0.1884;0.1573;0.02311;0.1025;4.18;16.40;100.41;54.40;84.40;0.1884;0.1891;-0.0007783;-7.250;-7.232;-99.990;0.92;77.29;
2025-02-20 13:28:45.23;0.00:00:16:022;0.83;-0.01;0.56;0.2074;0.1402;-0.001242;0.09492;-0.25;17.05;81.67;45.78;67.64;0.2074;0.1693;0.038;-6.833;-7.712;-14.202;0.91;90.75;
2025-02-20 13:28:45.48;0.00:00:16:278;0.88;0.07;0.46;0.1727;0.1794;0.01515;0.09365;2.41;13.74;117.53;54.24;104.27;0.1727;0.2029;-0.03027;-7.628;-6.927;-99.990;0.94;80.81;
2025-02-20 13:28:45.74;0.00:00:16:531;0.85;-0.01;0.53;0.1909;0.1553;-0.001291;0.09816;-0.24;16.14;96.27;51.43;81.38;0.1909;0.1837;0.007125;-7.193;-7.358;-21.472;0.92;90.75;
2025-02-20 13:28:45.99;0.00:00:16:785;0.77;0.00;0.64;0.1843;0.1482;-0.0005475;0.1243;-0.11;20.00;104.94;67.44;80.40;0.1843;0.1934;-0.009105;-7.344;-7.135;-99.990;0.88;90.25;
2025-02-20 13:28:46.24;0.00:00:17:039;0.72;0.26;0.64;0.1944;0.1333;0.04852;0.1192;10.00;20.02;95.33;61.32;72.99;0.1944;0.1853;0.009079;-7.114;-7.321;-20.419;0.86;67.85;
2025-02-20 13:28:46.50;0.00:00:17:292;0.72;0.20;0.66;0.2044;0.1264;0.03535;0.1152;7.81;20.64;85.42;56.36;64.19;0.2044;0.1746;0.0298;-6.894;-7.579;-15.257;0.86;72.94;
2025-02-20 13:28:46.75;0.00:00:17:545;0.78;0.10;0.61;0.1755;0.157;0.01945;0.1226;3.53;18.88;114.02;69.83;90.13;0.1755;0.2001;-0.0246;-7.557;-6.987;-99.990;0.89;80.98;
2025-02-20 13:28:47.00;0.00:00:17:799;0.76;0.05;0.65;0.2026;0.1336;0.009018;0.1139;1.93;20.20;86.77;56.24;66.08;0.2026;0.1758;0.02681;-6.933;-7.550;-15.718;0.88;85.47;
2025-02-20 13:28:47.26;0.00:00:18:055;0.84;0.04;0.55;0.1704;0.1711;0.008301;0.1118;1.39;16.57;120.06;65.65;100.53;0.1704;0.2045;-0.03418;-7.686;-6.892;-99.990;0.92;85.75;
2025-02-20 13:28:47.52;0.00:00:18:311;0.88;0.17;0.44;0.1899;0.1633;0.032;0.08155;5.54;13.05;97.59;42.94;87.64;0.1899;0.1854;0.00457;-7.214;-7.320;-23.401;0.94;68.58;
2025-02-20 13:28:47.77;0.00:00:18:565;0.89;-0.02;0.45;0.1718;0.1824;-0.004847;0.09292;-0.76;13.49;119.17;54.07;106.20;0.1718;0.2048;-0.03295;-7.649;-6.887;-99.990;0.95;92.99;
2025-02-20 13:28:48.02;0.00:00:18:820;0.81;0.00;0.59;0.2033;0.1402;-0.0005028;0.1032;-0.10;18.18;85.62;50.75;68.95;0.2033;0.174;0.02924;-6.919;-7.594;-15.341;0.90;90.28;
2025-02-20 13:28:48.28;0.00:00:19:076;0.71;0.03;0.70;0.181;0.1399;0.006621;0.138;1.35;22.29;108.66;76.27;77.40;0.181;0.1967;-0.01568;-7.423;-7.062;-99.990;0.86;87.25;
2025-02-20 13:28:48.54;0.00:00:19:332;0.79;0.09;0.60;0.2068;0.1365;0.01465;0.1035;3.06;18.51;83.11;50.03;66.36;0.2068;0.1719;0.03494;-6.844;-7.648;-14.567;0.90;81.94;
2025-02-20 13:28:48.79;0.00:00:19:587;0.81;0.09;0.58;0.1745;0.1633;0.01859;0.1183;3.25;17.87;116.05;67.77;94.20;0.1745;0.2025;-0.028;-7.582;-6.936;-99.990;0.90;81.06;
2025-02-20 13:28:49.05;0.00:00:19:843;0.79;0.10;0.61;0.1946;0.1434;0.01807;0.1104;3.59;18.69;93.45;56.72;74.26;0.1946;0.1819;0.01275;-7.108;-7.402;-18.945;0.89;80.70;
2025-02-20 13:28:49.30;0.00:00:20:100;0.83;-0.01;0.56;0.1705;0.1693;-0.002031;0.1142;-0.34;17.00;119.79;67.00;99.30;0.1705;0.2042;-0.03374;-7.683;-6.899;-99.990;0.91;91.02;
2025-02-20 13:28:49.56;0.00:00:20:356;0.78;0.09;0.62;0.1994;0.1379;0.01662;0.1095;3.44;19.12;88.70;54.90;69.68;0.1994;0.1769;0.02252;-7.003;-7.524;-16.474;0.89;81.36;
2025-02-20 13:28:49.82;0.00:00:20:611;0.81;0.06;0.59;0.174;0.1638;0.01284;0.1195;2.24;18.02;116.81;68.71;94.47;0.174;0.2032;-0.02925;-7.596;-6.921;-99.990;0.90;83.87;
2025-02-20 13:28:50.07;0.00:00:20:867;0.82;0.03;0.57;0.2035;0.1435;0.004783;0.0995;0.95;17.36;85.84;48.89;70.56;0.2035;0.1747;0.02882;-6.913;-7.576;-15.403;0.91;87.25;
2025-02-20 13:28:50.33;0.00:00:21:123;0.79;0.14;0.60;0.1808;0.1552;0.02776;0.1169;5.07;18.28;108.55;64.66;87.19;0.1808;0.1963;-0.01546;-7.428;-7.072;-99.990;0.90;76.64;
2025-02-20 13:28:50.58;0.00:00:21:378;0.75;0.12;0.65;0.2017;0.1328;0.02142;0.1137;4.58;20.10;87.35;56.38;66.72;0.2017;0.1762;0.02551;-6.954;-7.541;-15.934;0.88;79.33;
2025-02-20 13:28:50.84;0.00:00:21:633;0.82;0.09;0.57;0.1743;0.1659;0.01804;0.1157;3.10;17.38;116.49;66.40;95.72;0.1743;0.2031;-0.02875;-7.587;-6.924;-99.990;0.91;81.14;
2025-02-20 13:28:51.09;0.00:00:21:890;0.83;-0.05;0.56;0.1977;0.1494;-0.008811;0.101;-1.69;17.01;91.31;51.07;75.69;0.1977;0.1805;0.01719;-7.040;-7.434;-17.648;0.91;94.99;
2025-02-20 13:28:51.35;0.00:00:22:146;0.85;0.14;0.51;0.1694;0.1751;0.02795;0.1057;4.53;15.40;121.88;62.39;104.70;0.1694;0.2064;-0.03705;-7.711;-6.852;-99.990;0.92;75.19;
2025-02-20 13:28:51.60;0.00:00:22:400;0.78;-0.10;0.62;0.1959;0.143;-0.01769;0.1124;-3.53;18.98;93.31;57.40;73.56;0.1959;0.1828;0.0131;-7.081;-7.381;-18.826;0.89;98.94;
2025-02-20 13:28:51.86;0.00:00:22:656;0.78;0.07;0.63;0.1745;0.1568;0.01496;0.1266;2.72;19.39;115.81;72.54;90.27;0.1745;0.2021;-0.02759;-7.581;-6.944;-99.990;0.89;83.26;
2025-02-20 13:28:52.12;0.00:00:22:911;0.80;0.03;0.60;0.2101;0.1348;0.005574;0.1011;1.18;18.42;80.25;48.11;64.23;0.2101;0.1686;0.04151;-6.775;-7.731;-13.819;0.90;86.84;
2025-02-20 13:28:52.37;0.00:00:23:167;0.86;0.15;0.49;0.1757;0.1723;0.03073;0.09872;5.06;14.71;114.35;56.18;99.59;0.1757;0.2009;-0.02521;-7.552;-6.970;-99.990;0.93;72.71;
2025-02-20 13:28:52.62;0.00:00:23:420;0.85;0.01;0.53;0.2041;0.1466;0.001959;0.09228;0.38;16.10;84.89;45.23;71.84;0.2041;0.1732;0.03083;-6.903;-7.614;-15.110;0.92;88.78;
2025-02-20 13:28:52.88;0.00:00:23:677;0.81;0.21;0.55;0.1852;0.155;0.0397;0.1065;7.18;16.82;103.77;57.48;86.40;0.1852;0.1922;-0.006983;-7.323;-7.162;-99.990;0.90;69.55;
2025-02-20 13:28:53.14;0.00:00:23:932;0.82;0.12;0.56;0.1758;0.1652;0.02384;0.1123;4.11;16.97;114.44;63.89;94.94;0.1758;0.2011;-0.02538;-7.551;-6.965;-99.990;0.91;78.02;
2025-02-20 13:28:53.39;0.00:00:24:188;0.79;0.13;0.60;0.1883;0.1485;0.02515;0.114;4.80;18.55;100.31;60.51;80.00;0.1883;0.1889;-0.0005744;-7.251;-7.238;-99.990;0.89;77.55;
2025-02-20 13:28:53.65;0.00:00:24:444;0.84;0.20;0.51;0.1885;0.1585;0.0373;0.09716;6.62;15.41;100.58;51.53;86.37;0.1885;0.1896;-0.001085;-7.246;-7.221;-99.990;0.92;69.00;
2025-02-20 13:28:53.90;0.00:00:24:699;0.79;0.03;0.61;0.1697;0.1627;0.006504;0.1259;1.14;18.86;121.29;74.21;95.94;0.1697;0.2058;-0.03613;-7.704;-6.866;-99.990;0.90;87.04;
2025-02-20 13:28:54.16;0.00:00:24:954;0.77;0.05;0.63;0.2064;0.1329;0.008559;0.1088;1.84;19.63;83.33;52.73;64.52;0.2064;0.172;0.0344;-6.853;-7.645;-14.634;0.89;85.50;
2025-02-20 13:28:54.41;0.00:00:25:210;0.84;0.00;0.54;0.1865;0.1617;0.0007175;0.1034;0.13;16.29;102.89;55.41;86.70;0.1865;0.1919;-0.005395;-7.293;-7.169;-99.990;0.92;89.60;
2025-02-20 13:28:54.67;0.00:00:25:466;0.88;0.07;0.48;0.2067;0.1481;0.01187;0.08042;2.29;14.21;81.71;38.90;71.86;0.2067;0.1689;0.03782;-6.846;-7.723;-14.223;0.94;81.60;
2025-02-20 13:28:54.93;0.00:00:25:723;0.89;-0.11;0.44;0.2025;0.1558;-0.01995;0.0777;-3.65;13.16;86.53;38.36;77.56;0.2025;0.1752;0.02729;-6.935;-7.563;-15.640;0.94;104.40;
2025-02-20 13:28:55.18;0.00:00:25:977;0.90;0.13;0.42;0.1845;0.1706;0.02551;0.08086;4.25;12.56;103.24;43.82;93.48;0.1845;0.1905;-0.005979;-7.339;-7.201;-99.990;0.95;72.49;
2025-02-20 13:28:55.44;0.00:00:26:232;0.85;0.13;0.51;0.1976;0.1518;0.02275;0.09088;4.26;15.32;90.26;45.99;77.66;0.1976;0.1784;0.01925;-7.042;-7.487;-17.156;0.93;75.95;
2025-02-20 13:28:55.69;0.00:00:26:487;0.84;0.02;0.55;0.1967;0.152;0.002733;0.09904;0.52;16.54;92.24;50.35;77.29;0.1967;0.1814;0.01526;-7.062;-7.413;-18.165;0.92;88.42;
2025-02-20 13:28:55.95;0.00:00:26:743;0.83;0.13;0.54;0.192;0.1524;0.02377;0.1001;4.43;16.49;95.74;52.12;80.31;0.192;0.1839;0.008186;-7.166;-7.355;-20.869;0.91;76.64;
2025-02-20 13:28:56.20;0.00:00:26:998;0.75;0.02;0.66;0.206;0.1293;0.00416;0.1134;0.92;20.61;83.50;55.03;62.80;0.206;0.172;0.03398;-6.862;-7.645;-14.687;0.88;87.90;
2025-02-20 13:28:56.46;0.00:00:27:253;0.84;0.13;0.53;0.1746;0.1693;0.02528;0.1071;4.25;16.02;115.65;61.35;98.04;0.1746;0.202;-0.02733;-7.579;-6.947;-99.990;0.92;76.72;
2025-02-20 13:28:56.71;0.00:00:27:510;0.86;0.10;0.50;0.2001;0.152;0.01708;0.08882;3.21;15.07;88.37;44.38;76.42;0.2001;0.1769;0.02327;-6.987;-7.523;-16.331;0.93;79.11;
2025-02-20 13:28:56.97;0.00:00:27:763;0.80;0.03;0.60;0.1824;0.1556;0.005905;0.1174;1.09;18.52;106.88;64.37;85.33;0.1824;0.195;-0.01256;-7.389;-7.100;-99.990;0.90;87.12;
2025-02-20 13:28:57.22;0.00:00:28:019;0.75;0.17;0.63;0.205;0.1315;0.02961;0.1105;6.35;19.68;85.03;53.92;65.75;0.205;0.1743;0.03069;-6.883;-7.587;-15.130;0.88;75.00;
2025-02-20 13:28:57.48;0.00:00:28:273;0.79;0.13;0.60;0.2037;0.1374;0.02189;0.1045;4.52;18.45;85.44;51.30;68.32;0.2037;0.174;0.02966;-6.911;-7.594;-15.279;0.89;78.17;
2025-02-20 13:28:57.73;0.00:00:28:528;0.90;0.17;0.40;0.1749;0.1803;0.03504;0.08109;5.50;11.91;114.81;46.36;105.03;0.1749;0.2008;-0.0259;-7.572;-6.972;-99.990;0.95;66.63;
2025-02-20 13:28:57.99;0.00:00:28:782;0.85;0.14;0.51;0.2053;0.1458;0.02382;0.08787;4.64;15.37;83.75;42.81;71.98;0.2053;0.1719;0.03336;-6.877;-7.647;-14.768;0.92;74.83;
2025-02-20 13:28:58.24;0.00:00:29:037;0.88;0.13;0.45;0.1726;0.1802;0.02745;0.09155;4.33;13.34;118.18;53.05;105.60;0.1726;0.2039;-0.03137;-7.630;-6.905;-99.990;0.94;73.31;
2025-02-20 13:28:58.50;0.00:00:29:292;0.85;0.03;0.53;0.1962;0.1542;0.005828;0.09623;1.08;15.97;92.67;49.04;78.63;0.1962;0.1819;0.01439;-7.072;-7.403;-18.421;0.92;86.53;
2025-02-20 13:28:58.75;0.00:00:29:548;0.87;0.01;0.49;0.1691;0.1797;0.002999;0.1006;0.48;14.62;121.79;59.50;106.26;0.1691;0.206;-0.03685;-7.718;-6.862;-99.990;0.94;88.29;
2025-02-20 13:28:59.01;0.00:00:29:803;0.84;0.03;0.55;0.2038;0.1447;0.00559;0.09462;1.11;16.58;84.87;46.42;71.05;0.2038;0.173;0.03085;-6.907;-7.620;-15.108;0.92;86.62;
2025-02-20 13:28:59.26;0.00:00:30:057;0.86;0.07;0.51;0.1953;0.1558;0.01271;0.09295;2.33;15.37;93.08;47.58;80.00;0.1953;0.1818;0.01351;-7.092;-7.403;-18.692;0.93;82.21;
2025-02-20 13:28:59.52;0.00:00:30:313;0.80;0.25;0.55;0.1823;0.1564;0.04947;0.1081;8.77;16.69;107.75;59.27;89.98;0.1823;0.1965;-0.01413;-7.391;-7.067;-99.990;0.90;65.40;
2025-02-20 13:28:59.77;0.00:00:30:569;0.77;0.21;0.60;0.1969;0.1399;0.03762;0.1084;7.53;18.41;91.86;55.04;73.54;0.1969;0.1809;0.01603;-7.057;-7.425;-17.951;0.89;70.86;
2025-02-20 13:29:00.03;0.00:00:30:823;0.86;-0.01;0.51;0.1731;0.1756;-0.001798;0.1029;-0.29;15.18;117.59;59.42;101.47;0.1731;0.2035;-0.03044;-7.617;-6.914;-99.990;0.93;91.00;
2025-02-20 13:29:00.28;0.00:00:31:079;0.85;-0.04;0.53;0.2093;0.143;-0.007378;0.08998;-1.48;16.08;80.77;42.99;68.38;0.2093;0.1691;0.04025;-6.792;-7.719;-13.953;0.92;94.69;
2025-02-20 13:29:00.54;0.00:00:31:332;0.83;-0.02;0.55;0.1838;0.162;-0.003587;0.1069;-0.63;16.70;105.63;58.15;88.19;0.1838;0.1941;-0.01035;-7.357;-7.119;-99.990;0.92;91.92;
2025-02-20 13:29:00.79;0.00:00:31:587;0.81;0.14;0.57;0.2033;0.1413;0.0247;0.0997;4.96;17.40;85.90;49.03;70.54;0.2033;0.1747;0.02866;-6.918;-7.577;-15.427;0.90;76.09;
2025-02-20 13:29:01.05;0.00:00:31:843;0.88;0.05;0.48;0.1968;0.1579;0.008407;0.08652;1.52;14.34;91.61;43.96;80.37;0.1968;0.1803;0.01652;-7.060;-7.440;-17.820;0.94;84.45;
2025-02-20 13:29:01.30;0.00:00:32:094;0.87;0.18;0.45;0.1828;0.1699;0.03468;0.08815;5.77;13.47;106.43;48.22;94.88;0.1828;0.1946;-0.01175;-7.380;-7.109;-99.990;0.94;68.52;
2025-02-20 13:29:01.55;0.00:00:32:349;0.87;0.03;0.49;0.1849;0.167;0.005539;0.09518;0.95;14.83;103.99;51.47;90.36;0.1849;0.1923;-0.00737;-7.330;-7.160;-99.990;0.93;86.67;
2025-02-20 13:29:01.81;0.00:00:32:604;0.81;0.06;0.58;0.1765;0.1634;0.01134;0.1168;1.99;17.74;113.95;66.15;92.78;0.1765;0.2011;-0.02462;-7.533;-6.966;-99.990;0.91;84.45;
2025-02-20 13:29:02.06;0.00:00:32:858;0.80;-0.03;0.59;0.207;0.1382;-0.004904;0.102;-1.02;18.20;83.03;49.28;66.83;0.207;0.1719;0.03511;-6.841;-7.648;-14.545;0.90;92.75;
2025-02-20 13:29:02.32;0.00:00:33:112;0.75;0.07;0.66;0.1895;0.1421;0.01411;0.1243;2.84;20.52;99.85;65.56;75.31;0.1895;0.1893;0.0002902;-7.223;-7.229;-35.374;0.88;83.52;
2025-02-20 13:29:02.57;0.00:00:33:367;0.81;0.15;0.56;0.1971;0.1468;0.02729;0.1011;5.26;17.05;91.49;51.29;75.76;0.1971;0.1803;0.01677;-7.053;-7.439;-17.755;0.91;74.89;
2025-02-20 13:29:02.83;0.00:00:33:623;0.87;-0.03;0.49;0.2094;0.148;-0.005369;0.08367;-1.04;14.73;81.23;39.95;70.73;0.2094;0.1701;0.03931;-6.789;-7.692;-14.055;0.94;93.67;
2025-02-20 13:29:03.08;0.00:00:33:877;0.84;0.16;0.52;0.183;0.1622;0.03059;0.1014;5.34;15.78;105.85;55.39;90.20;0.183;0.1937;-0.0107;-7.375;-7.128;-99.990;0.92;73.21;
2025-02-20 13:29:03.34;0.00:00:34:134;0.86;0.03;0.51;0.1894;0.1606;0.005973;0.09545;1.06;15.35;98.71;50.40;84.88;0.1894;0.187;0.002439;-7.226;-7.283;-26.128;0.93;86.42;
2025-02-20 13:29:03.59;0.00:00:34:389;0.88;-0.02;0.47;0.1697;0.1815;-0.003718;0.09793;-0.59;14.17;121.53;57.70;106.96;0.1697;0.2063;-0.03655;-7.703;-6.856;-99.990;0.94;92.17;
2025-02-20 13:29:03.85;0.00:00:34:645;0.85;0.08;0.52;0.2044;0.1462;0.01303;0.08998;2.55;15.76;84.20;44.01;71.78;0.2044;0.1721;0.03231;-6.894;-7.641;-14.907;0.92;81.76;
2025-02-20 13:29:04.11;0.00:00:34:901;0.80;0.05;0.60;0.1957;0.1457;0.009301;0.1097;1.83;18.46;93.30;56.04;74.59;0.1957;0.1826;0.01312;-7.083;-7.385;-18.821;0.90;85.15;
2025-02-20 13:29:04.36;0.00:00:35:156;0.83;0.20;0.52;0.1898;0.1575;0.03806;0.09749;6.79;15.52;99.59;51.35;85.33;0.1898;0.1891;0.000783;-7.216;-7.234;-31.063;0.92;68.67;
2025-02-20 13:29:04.62;0.00:00:35:411;0.82;0.02;0.57;0.1816;0.1601;0.004175;0.1114;0.75;17.41;107.47;61.36;88.24;0.1816;0.1951;-0.01357;-7.410;-7.097;-99.990;0.91;87.85;
2025-02-20 13:29:04.87;0.00:00:35:668;0.79;0.13;0.60;0.1738;0.159;0.02632;0.1217;4.70;18.53;116.24;70.06;92.76;0.1738;0.202;-0.02823;-7.601;-6.947;-99.990;0.89;77.80;
2025-02-20 13:29:05.13;0.00:00:35:923;0.77;0.04;0.64;0.1948;0.1412;0.006977;0.1177;1.41;19.89;94.41;60.40;72.56;0.1948;0.1839;0.01089;-7.104;-7.354;-19.630;0.88;86.61;
2025-02-20 13:29:05.38;0.00:00:36:178;0.80;0.11;0.59;0.1724;0.1628;0.02236;0.1204;3.91;18.11;118.13;69.81;95.30;0.1724;0.2037;-0.03127;-7.633;-6.910;-99.990;0.90;79.48;
2025-02-20 13:29:05.64;0.00:00:36:433;0.83;0.08;0.55;0.207;0.1416;0.01432;0.09347;2.89;16.64;82.27;45.15;68.77;0.207;0.1703;0.0367;-6.840;-7.688;-14.354;0.92;81.29;
2025-02-20 13:29:05.89;0.00:00:36:687;0.86;0.04;0.50;0.1699;0.1771;0.008771;0.1036;1.42;15.14;120.87;60.95;104.38;0.1699;0.2054;-0.03547;-7.698;-6.874;-99.990;0.93;85.16;
2025-02-20 13:29:06.15;0.00:00:36:944;0.85;0.14;0.51;0.1878;0.1606;0.02708;0.09581;4.78;15.23;100.61;51.00;86.72;0.1878;0.189;-0.00114;-7.262;-7.236;-99.990;0.92;74.22;
2025-02-20 13:29:06.40;0.00:00:37:198;0.84;-0.03;0.54;0.185;0.1624;-0.005082;0.1044;-0.90;16.37;104.39;56.46;87.80;0.185;0.1931;-0.008115;-7.328;-7.142;-99.990;0.92;92.79;
2025-02-20 13:29:06.66;0.00:00:37:453;0.86;0.13;0.50;0.1741;0.1736;0.02587;0.1;4.24;14.84;116.03;57.44;100.81;0.1741;0.2021;-0.02791;-7.591;-6.945;-99.990;0.93;75.50;
2025-02-20 13:29:06.91;0.00:00:37:708;0.89;-0.08;0.45;0.1876;0.1699;-0.01563;0.08516;-2.63;13.26;101.65;45.39;90.95;0.1876;0.1907;-0.003095;-7.268;-7.197;-99.990;0.95;100.40;
2025-02-20 13:29:07.17;0.00:00:37:963;0.83;0.04;0.56;0.2068;0.1413;0.007234;0.09566;1.47;17.04;82.56;46.25;68.38;0.2068;0.1707;0.03608;-6.844;-7.676;-14.427;0.91;85.68;
2025-02-20 13:29:07.42;0.00:00:38:219;0.84;0.00;0.54;0.1882;0.1594;0.000367;0.1034;0.07;16.49;100.93;54.93;84.67;0.1882;0.19;-0.001744;-7.253;-7.213;-99.990;0.92;89.80;
2025-02-20 13:29:07.68;0.00:00:38:473;0.83;0.13;0.54;0.2029;0.1461;0.02226;0.09393;4.33;16.22;86.27;46.29;72.80;0.2029;0.1751;0.02786;-6.927;-7.568;-15.550;0.92;76.67;
2025-02-20 13:29:07.93;0.00:00:38:729;0.83;0.02;0.55;0.1699;0.1715;0.004333;0.113;0.72;16.68;120.89;66.48;100.97;0.1699;0.2054;-0.0355;-7.697;-6.873;-99.990;0.92;87.80;
2025-02-20 13:29:08.19;0.00:00:38:985;0.83;0.14;0.55;0.1859;0.1563;0.02565;0.1031;4.66;16.53;101.69;55.49;85.22;0.1859;0.189;-0.003146;-7.308;-7.235;-99.990;0.91;76.03;
2025-02-20 13:29:08.44;0.00:00:39:239;0.87;-0.11;0.48;0.1867;0.1658;-0.02144;0.09236;-3.68;14.46;102.29;49.47;89.54;0.1867;0.191;-0.004282;-7.289;-7.190;-99.990;0.93;103.07;
2025-02-20 13:29:08.70;0.00:00:39:495;0.89;0.04;0.45;0.1693;0.1847;0.008458;0.09192;1.31;13.22;121.92;54.29;109.17;0.1693;0.2064;-0.03712;-7.713;-6.852;-99.990;0.95;84.74;
2025-02-20 13:29:08.95;0.00:00:39:749;0.82;0.10;0.56;0.2042;0.1409;0.01721;0.09693;3.48;17.17;84.17;47.47;69.50;0.2042;0.1718;0.03233;-6.900;-7.649;-14.905;0.91;79.93;
2025-02-20 13:29:09.21;0.00:00:40:005;0.85;0.09;0.52;0.1726;0.1729;0.0193;0.1053;3.19;15.59;117.82;61.02;100.79;0.1726;0.2034;-0.03076;-7.629;-6.917;-99.990;0.93;79.61;
2025-02-20 13:29:09.46;0.00:00:40:260;0.78;0.11;0.61;0.2035;0.1364;0.01952;0.107;4.07;18.91;85.73;52.58;67.72;0.2035;0.1744;0.02903;-6.915;-7.584;-15.372;0.89;79.66;
2025-02-20 13:29:09.72;0.00:00:40:515;0.85;0.03;0.53;0.1765;0.171;0.005166;0.1057;0.87;15.86;113.97;59.92;96.95;0.1765;0.2011;-0.02466;-7.534;-6.966;-99.990;0.93;87.20;
2025-02-20 13:29:09.98;0.00:00:40:771;0.83;0.05;0.55;0.2044;0.1451;0.009312;0.09589;1.84;16.70;85.21;46.92;71.13;0.2044;0.1742;0.03024;-6.895;-7.591;-15.195;0.92;84.45;
2025-02-20 13:29:10.23;0.00:00:41:026;0.79;-0.01;0.61;0.1766;0.1585;-0.00123;0.1234;-0.22;18.95;113.75;69.88;89.75;0.1766;0.2008;-0.02427;-7.531;-6.971;-99.990;0.89;90.57;
2025-02-20 13:29:10.49;0.00:00:41:282;0.77;0.16;0.61;0.2024;0.1364;0.02823;0.1081;5.85;18.90;87.12;53.39;68.83;0.2024;0.1763;0.02607;-6.939;-7.538;-15.838;0.89;75.36;
2025-02-20 13:29:10.74;0.00:00:41:538;0.83;0.00;0.55;0.2065;0.1433;0.0008433;0.0945;0.17;16.71;83.12;45.77;69.38;0.2065;0.1716;0.03485;-6.851;-7.654;-14.578;0.92;89.49;
2025-02-20 13:29:11.00;0.00:00:41:793;0.88;0.10;0.45;0.1727;0.1783;0.02039;0.09166;3.26;13.52;116.74;53.09;103.97;0.1727;0.2016;-0.0289;-7.628;-6.956;-99.990;0.94;77.46;
2025-02-20 13:29:11.25;0.00:00:42:049;0.84;0.09;0.54;0.1903;0.154;0.01576;0.09817;2.92;16.19;96.34;51.58;81.37;0.1903;0.1833;0.006968;-7.205;-7.367;-21.569;0.92;80.88;
2025-02-20 13:29:11.51;0.00:00:42:305;0.85;-0.05;0.53;0.1874;0.1617;-0.01039;0.1015;-1.84;16.03;101.98;54.14;86.43;0.1874;0.1911;-0.003715;-7.272;-7.186;-99.990;0.92;95.85;
2025-02-20 13:29:11.76;0.00:00:42:559;0.81;0.02;0.59;0.2031;0.1401;0.004327;0.1019;0.88;18.00;85.32;50.15;69.03;0.2031;0.1733;0.02981;-6.923;-7.612;-15.257;0.90;87.57;
2025-02-20 13:29:12.02;0.00:00:42:815;0.81;-0.05;0.58;0.1935;0.1496;-0.008335;0.1078;-1.59;17.86;95.39;55.70;77.44;0.1935;0.1846;0.008921;-7.133;-7.338;-20.496;0.91;94.42;
2025-02-20 13:29:12.28;0.00:00:43:071;0.86;0.11;0.51;0.1852;0.1621;0.02066;0.09582;3.63;15.20;102.27;51.74;88.22;0.1852;0.1894;-0.004209;-7.324;-7.226;-99.990;0.93;77.83;
2025-02-20 13:29:12.53;0.00:00:43:327;0.86;0.02;0.50;0.2056;0.1469;0.003971;0.08538;0.77;15.07;82.66;41.52;71.48;0.2056;0.17;0.03565;-6.869;-7.696;-14.480;0.93;87.34;
2025-02-20 13:29:12.79;0.00:00:43:581;0.84;0.02;0.54;0.1703;0.1715;0.005054;0.111;0.84;16.45;120.02;65.21;100.77;0.1703;0.2043;-0.03409;-7.689;-6.896;-99.990;0.92;87.39;
